46,7,329.23,63.6,162.64999999999998,76.21000000000001,1,1,1.0
47,1,307.8,1.75,393.49999999999994,107.78,1,1,0.0
47,2,98.2,0.0,222.81,63.77,1,1,0.0
47,5,39.57,32.17,97.87,51.980000000000004,1,1,1.0
47,7,308.65,60.17,155.67000000000002,73.36999999999999,1,1,1.0
48,1,307.8,1.75,393.40000000000003,107.11,1,1,0.0
48,2,98.2,0.0,222.81,63.77,1,1,1.0
48,5,28.82,30.16,95.34,51.540000000000006,1,1,1.0
48,7,288.08,56.73,148.68,70.53999999999999,1,1,1.0
49,1,307.8,1.75,393.3,106.43,1,1,0.0
49,2,98.2,0.0,222.81,63.77,1,1,1.0
49,5,18.07,28.15,92.81,51.1,1,1,1.0
49,7,267.5,53.29,141.7,67.71000000000001,1,1,1.0
50,1,307.8,1.75,393.2,105.75,1,1,0.0
50,2,98.2,0.0,222.81,63.77,1,1,1.0
50,5,7.33,26.14,90.27,50.66,1,1,1.0
50,7,248.49,50.66,137.65999999999997,65.89,1,1,1.0
51,1,307.8,1.75,394.09999999999997,111.85,1,1,0.0
51,2,98.2,0.0,222.81,63.77,1,1,0.0
51,5,0.0,26.14,89.7,50.66,1,1,1.0
51,7,226.9,48.15,133.60999999999999,64.06,1,1,1.0
52,1,307.8,1.75,393.91,111.17,1,1,0.0
52,2,98.2,0.0,222.81,63.77,1,1,0.0
52,5,0.0,26.14,80.1,46.260000000000005,1,1,1.0
52,7,211.59,46.43,129.55999999999997,62.24,1,1,1.0
53,1,307.8,1.75,393.71999999999997,110.49,1,1,1.0
53,2,98.2,0.0,222.81,63.77,1,1,0.0
53,5,0.0,21.8,67.9,50.60000000000001,1,1,1.0
53,7,196.27,44.71,125.52000000000001,60.419999999999995,1,1,1.0
54,1,307.8,1.75,393.53000000000003,109.82,1,1,1.0
54,2,98.2,0.0,222.81,63.77,1,1,0.0
54,5,0.0,21.8,60.0,46.2,1,1,1.0
54,7,180.96,43.0,121.46000000000001,58.599999999999994,1,1,1.0
55,1,307.8,1.75,393.34,109.14,1,1,1.0
55,2,98.2,0.0,222.81,63.77,1,1,0.0
55,5,0.0,21.8,50.4,46.2,1,1,1.0
55,7,167.33,41.49,117.41999999999999,56.77,1,1,1.0
56,1,307.8,1.75,393.16,108.46,1,1,1.0
56,2,98.2,0.0,222.81,63.77,1,1,0.0
56,5,0.0,21.8,41.7,46.2,1,1,1.0
56,7,153.7,39.97,113.37,54.95,1,1,1.0
57,1,307.8,1.75,392.96999999999997,107.78,1,1,1.0
57,2,98.2,0.0,222.81,63.77,1,1,0.0
57,5,0.0,21.8,33.8,46.2,1,1,1.0
57,7,140.07,38.46,109.33000000000001,53.13,1,1,1.0
58,1,307.8,1.75,392.78000000000003,107.11,1,1,1.0
58,2,98.2,0.0,222.81,63.77,1,1,0.0
58,5,0.0,21.8,26.8,38.3,1,1,1.0
58,7,124.93,38.8,105.26999999999998,51.31,1,1,1.0
59,1,307.8,1.75,392.59,106.43,1,1,1.0
59,2,98.2,0.0,222.81,63.77,1,1,0.0
59,5,0.0,21.8,15.5,38.3,1,1,1.0
59,7,117.87,37.12,101.22999999999999,49.48,1,1,1.0
60,1,307.8,1.75,392.40000000000003,105.75,1,1,1.0
60,2,98.2,0.0,222.81,63.77,1,1,0.0
60,5,0.0,21.8,9.4,38.3,1,1,1.0
60,7,100.69,38.13,101.22,49.48,1,1,1.0
